Date,XOM,COP,FCX,NEM,ADM,SPY,CPER,DBA,GLD,USO,^IRX
2021-10-05,51.71317672729492,60.074031829833984,30.052764892578125,46.9093132019043,54.069862365722656,406.0853576660156,25.579999923706055,16.978097915649414,164.58999633789062,55.630001068115234,0.03500000014901161
2021-10-06,50.76484298706055,60.14105224609375,29.595443725585938,47.519309997558594,54.08722686767578,407.7731018066406,25.5,16.95162582397461,165.02999877929688,54.15999984741211,0.03999999910593033
2021-10-07,50.90751647949219,59.889801025390625,32.03139877319336,47.58902359008789,54.712310791015625,411.29852294921875,26.09000015258789,17.08399200439453,164.16000366210938,55.36000061035156,0.03999999910593033
2021-10-08,52.183143615722656,62.74567794799805,31.854068756103516,47.327598571777344,54.946720123291016,410.5484313964844,26.170000076293945,17.12811279296875,164.22999572753906,55.470001220703125,0.03999999910593033
2021-10-11,51.66282653808594,61.9500617980957,32.88071060180664,47.23174285888672,55.53708267211914,407.57623291015625,26.649999618530273,17.07516860961914,163.9199981689453,56.18000030517578,0.03999999910593033
2021-10-12,51.39427185058594,61.481048583984375,32.30205154418945,47.73716354370117,55.03353500366211,406.57293701171875,26.399999618530273,17.07516860961914,164.66000366210938,56.11000061035156,0.03999999910593033
2021-10-13,51.25159454345703,61.330291748046875,33.43136978149414,49.12275314331055,54.62549591064453,408.03564453125,27.530000686645508,16.810434341430664,167.58999633789062,56.15999984741211,0.04500000178813934
2021-10-14,52.032081604003906,61.84953308105469,34.72673034667969,50.342769622802734,55.71070861816406,414.8990478515625,28.219999313354492,16.872207641601562,168.0,56.810001373291016,0.03999999910593033
2021-10-15,52.52723693847656,62.092430114746094,36.13899230957031,49.69789505004883,55.519710540771484,418.0589294433594,28.950000762939453,16.942800521850586,165.3300018310547,57.150001525878906,0.03799999877810478
2021-10-18,52.50205993652344,62.393924713134766,36.04545974731445,49.1314697265625,55.38948059082031,419.2964782714844,28.780000686645508,16.91632843017578,164.9199981689453,56.959999084472656,0.0430000014603138
2021-10-19,53.290931701660156,63.0806884765625,36.33539581298828,49.663047790527344,56.03194046020508,422.53131103515625,28.6200008392334,16.872207641601562,165.4499969482422,57.41999816894531,0.05000000074505806
2021-10-20,53.584659576416016,63.66691970825195,36.410221099853516,49.81118392944336,56.292388916015625,424.1908874511719,29.040000915527344,16.925153732299805,166.89999389648438,58.119998931884766,0.05000000074505806
2021-10-21,52.611148834228516,62.46928405761719,35.9332160949707,49.828617095947266,56.31843185424805,425.29730224609375,27.860000610351562,16.757492065429688,166.75,57.40999984741211,0.05000000074505806
2021-10-22,52.97201156616211,63.41567611694336,35.23176956176758,50.20332717895508,57.49047088623047,424.85662841796875,27.530000686645508,16.74866485595703,167.77000427246094,58.029998779296875,0.05000000074505806
2021-10-25,54.0042724609375,64.085693359375,36.79367446899414,50.46475601196289,57.84642028808594,427.1351318359375,27.700000762939453,16.889854431152344,168.92999267578125,57.83000183105469,0.05000000074505806
2021-10-26,55.25470733642578,64.51280212402344,36.33539581298828,50.2817497253418,56.743839263916016,427.5194396972656,27.5,16.986923217773438,167.67999267578125,58.45000076293945,0.05000000074505806
2021-10-27,53.81962966918945,62.70978546142578,34.60514831542969,50.14232635498047,56.023250579833984,425.62548828125,26.81999969482422,16.95162582397461,168.1199951171875,56.900001525878906,0.05000000074505806
2021-10-28,53.97069549560547,63.31639099121094,35.63393783569336,47.85917663574219,56.292388916015625,429.7322692871094,27.100000381469727,17.031044006347656,168.0800018310547,57.400001525878906,0.04800000041723251
2021-10-29,54.10496520996094,62.76033020019531,35.27853012084961,47.05745315551758,55.771484375,430.60430908203125,26.84000015258789,17.0222225189209,166.64999389648438,57.150001525878906,0.04800000041723251
2021-11-01,55.07847595214844,62.84457015991211,35.849056243896484,47.318885803222656,55.22452926635742,431.34503173828125,26.860000610351562,17.225181579589844,167.52000427246094,57.529998779296875,0.03999999910593033
2021-11-02,54.398712158203125,61.53023147583008,36.0548095703125,47.67616271972656,55.016170501708984,433.0890197753906,26.719999313354492,17.163414001464844,167.16000366210938,57.529998779296875,0.04500000178813934
2021-11-03,53.65179443359375,61.285884857177734,35.755531311035156,48.03346252441406,56.344482421875,435.7330627441406,26.670000076293945,17.145763397216797,165.77000427246094,55.34000015258789,0.04500000178813934
2021-11-04,54.054622650146484,61.766143798828125,34.60514831542969,47.79817199707031,55.7628059387207,437.7864685058594,26.3700008392334,17.092815399169922,167.64999389648438,54.91999816894531,0.03500000014901161
2021-11-05,54.56654739379883,63.569175720214844,34.64254379272461,49.114036560058594,55.988521575927734,439.3054504394531,26.56999969482422,17.004573822021484,169.83999633789062,56.54999923706055,0.03999999910593033
2021-11-08,55.154014587402344,63.97357940673828,36.87785720825195,48.96589279174805,55.38948059082031,439.680419921875,26.93000030517578,16.96044921875,170.4499969482422,57.09000015258789,0.03500000014901161
